ID,Platte,Library,Barcode,BGI_Sample,ID...6,Location,organ,age,sex,sample_id,Sample_loc,Name
GAT_28-f-21,P8,VW21,30,GAT_28,GAT_28-f-21,F12,GAT,21,f,GAT_28-f-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/GAT_28/V350028505_L04_30_1.fq.gz,GAT_28-f-21
Brain_48-m-12,P8,VW21,31,Brain_48,Brain_48-m-12,G12,Brain,12,m,Brain_48-m-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Brain_48/V350028505_L04_31_1.fq.gz,Brain_48-m-12
Small_Intestine_56-m-21,P8,VW21,3,Small_Intestine_56,Small_Intestine_56-m-21,C11,Small_Intestine,21,m,Small_Intestine_56-m-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Small_Intestine_56/V350028505_L04_3_1.fq.gz,Small_Intestine_56-m-21
Skin_50-m-15,P8,VW21,4,Skin_50,Skin_50-m-15,D11,Skin,15,m,Skin_50-m-15,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Skin_50/V350028505_L04_4_1.fq.gz,Skin_50-m-15
Heart_24-m-27,P3,VW9,13,Heart_24,Heart_24-m-27,E1,Heart,27,m,Heart_24-m-27,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Heart_24/V350028603_L01_13_1.fq.gz,Heart_24-m-27
Kidney_51-m-9,P3,VW9,14,Kidney_51,Kidney_51-m-9,F1,Kidney,9,m,Kidney_51-m-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Kidney_51/V350028603_L01_14_1.fq.gz,Kidney_51-m-9
Limb_Muscle_49-f-3,P3,VW9,15,Limb_Muscle_49,Limb_Muscle_49-f-3,G1,Limb_Muscle,3,f,Limb_Muscle_49-f-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Limb_Muscle_49/V350028603_L01_15_1.fq.gz,Limb_Muscle_49-f-3
Liver_13-m-27,P3,VW9,16,Liver_13,Liver_13-m-27,H1,Liver,27,m,Liver_13-m-27,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Liver_13/V350028603_L01_16_1.fq.gz,Liver_13-m-27
BAT_1-m-24,P3,VW9,1,BAT_01,BAT_1-m-24,A1,BAT,24,m,BAT_1-m-24,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/BAT_01/V350028603_L01_1_1.fq.gz,BAT_1-m-24
Lung_4-m-24,P3,VW9,25,Lung_04,Lung_4-m-24,A2,Lung,24,m,Lung_4-m-24,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Lung_04/V350028603_L01_25_1.fq.gz,Lung_4-m-24
Marrow_7-m-21,P3,VW9,26,Marrow_07,Marrow_7-m-21,B2,Marrow,21,m,Marrow_7-m-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Marrow_07/V350028603_L01_26_1.fq.gz,Marrow_7-m-21
MAT_1-m-3,P3,VW9,27,MAT_01,MAT_1-m-3,C2,MAT,3,m,MAT_1-m-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/MAT_01/V350028603_L01_27_1.fq.gz,MAT_1-m-3
SCAT_7-m-15,P3,VW9,28,SCAT_07,SCAT_7-m-15,D2,SCAT,15,m,SCAT_7-m-15,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/SCAT_07/V350028603_L01_28_1.fq.gz,SCAT_7-m-15
Pancreas_14-m-27,P3,VW9,29,Pancreas_14,Pancreas_14-m-27,E2,Pancreas,27,m,Pancreas_14-m-27,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Pancreas_14/V350028603_L01_29_1.fq.gz,Pancreas_14-m-27
Bone_13-m-3,P3,VW9,2,Bone_13,Bone_13-m-3,B1,Bone,3,m,Bone_13-m-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Bone_13/V350028603_L01_2_1.fq.gz,Bone_13-m-3
Skin_1-f-6,P3,VW9,30,Skin_01,Skin_1-f-6,F2,Skin,6,f,Skin_1-f-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Skin_01/V350028603_L01_30_1.fq.gz,Skin_1-f-6
Spleen_7-f-12,P3,VW9,31,Spleen_07,Spleen_7-f-12,G2,Spleen,12,f,Spleen_7-f-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Spleen_07/V350028603_L01_31_1.fq.gz,Spleen_7-f-12
Small_Intestine_6-f-12,P3,VW9,32,Small_Intestine_06,Small_Intestine_6-f-12,H2,Small_Intestine,12,f,Small_Intestine_6-f-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Small_Intestine_06/V350028603_L01_32_1.fq.gz,Small_Intestine_6-f-12
Brain_49-m-6,P3,VW9,3,Brain_49,Brain_49-m-6,C1,Brain,6,m,Brain_49-m-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Brain_49/V350028603_L01_3_1.fq.gz,Brain_49-m-6
Lung_5-m-12,P3,VW10,14,Lung_05,Lung_5-m-12,F3,Lung,12,m,Lung_5-m-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Lung_05/V350028603_L02_14_1.fq.gz,Lung_5-m-12
MAT_4-m-1,P3,VW10,15,MAT_04,MAT_4-m-1,G3,MAT,1,m,MAT_4-m-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/MAT_04/V350028603_L02_15_1.fq.gz,MAT_4-m-1
Skin_2-m-27,P3,VW10,16,Skin_02,Skin_2-m-27,H3,Skin,27,m,Skin_2-m-27,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Skin_02/V350028603_L02_16_1.fq.gz,Skin_2-m-27
Bone_14-m-6,P3,VW10,1,Bone_14,Bone_14-m-6,A3,Bone,6,m,Bone_14-m-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Bone_14/V350028603_L02_1_1.fq.gz,Bone_14-m-6
Kidney_50-m-27,P3,VW10,25,Kidney_50,Kidney_50-m-27,A4,Kidney,27,m,Kidney_50-m-27,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Kidney_50/V350028603_L02_25_1.fq.gz,Kidney_50-m-27
Limb_Muscle_51-m-6,P3,VW10,26,Limb_Muscle_51,Limb_Muscle_51-m-6,B4,Limb_Muscle,6,m,Limb_Muscle_51-m-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Limb_Muscle_51/V350028603_L02_26_1.fq.gz,Limb_Muscle_51-m-6
Marrow_5-f-12,P3,VW10,27,Marrow_05,Marrow_5-f-12,C4,Marrow,12,f,Marrow_5-f-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Marrow_05/V350028603_L02_27_1.fq.gz,Marrow_5-f-12
Pancreas_13-m-6,P3,VW10,28,Pancreas_13,Pancreas_13-m-6,D4,Pancreas,6,m,Pancreas_13-m-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Pancreas_13/V350028603_L02_28_1.fq.gz,Pancreas_13-m-6
Spleen_6-f-3,P3,VW10,29,Spleen_06,Spleen_6-f-3,E4,Spleen,3,f,Spleen_6-f-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Spleen_06/V350028603_L02_29_1.fq.gz,Spleen_6-f-3
GAT_19-f-9,P3,VW10,2,GAT_19,GAT_19-f-9,B3,GAT,9,f,GAT_19-f-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/GAT_19/V350028603_L02_2_1.fq.gz,GAT_19-f-9
Small_Intestine_5-m-27,P3,VW10,30,Small_Intestine_05,Small_Intestine_5-m-27,F4,Small_Intestine,27,m,Small_Intestine_5-m-27,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Small_Intestine_05/V350028603_L02_30_1.fq.gz,Small_Intestine_5-m-27
SCAT_6-f-9,P3,VW10,31,SCAT_06,SCAT_6-f-9,G4,SCAT,9,f,SCAT_6-f-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/SCAT_06/V350028603_L02_31_1.fq.gz,SCAT_6-f-9
BAT_2-f-21,P3,VW10,32,BAT_02,BAT_2-f-21,H4,BAT,21,f,BAT_2-f-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/BAT_02/V350028603_L02_32_1.fq.gz,BAT_2-f-21
Heart_25-f-6,P3,VW10,3,Heart_25,Heart_25-f-6,C3,Heart,6,f,Heart_25-f-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Heart_25/V350028603_L02_3_1.fq.gz,Heart_25-f-6
Brain_50-f-3,P3,VW10,4,Brain_50,Brain_50-f-3,D3,Brain,3,f,Brain_50-f-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Brain_50/V350028603_L02_4_1.fq.gz,Brain_50-f-3
Limb_Muscle_53-m-27,P3,VW11,13,Limb_Muscle_53,Limb_Muscle_53-m-27,E5,Limb_Muscle,27,m,Limb_Muscle_53-m-27,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Limb_Muscle_53/V350028603_L03_13_1.fq.gz,Limb_Muscle_53-m-27
GAT_20-f-1,P3,VW11,14,GAT_20,GAT_20-f-1,F5,GAT,1,f,GAT_20-f-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/GAT_20/V350028603_L03_14_1.fq.gz,GAT_20-f-1
SCAT_4-m-12,P3,VW11,16,SCAT_04,SCAT_4-m-12,H5,SCAT,12,m,SCAT_4-m-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/SCAT_04/V350028603_L03_16_1.fq.gz,SCAT_4-m-12
Brain_51-f-18,P3,VW11,1,Brain_51,Brain_51-f-18,A5,Brain,18,f,Brain_51-f-18,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Brain_51/V350028603_L03_1_1.fq.gz,Brain_51-f-18
Skin_3-f-15,P3,VW11,25,Skin_03,Skin_3-f-15,A6,Skin,15,f,Skin_3-f-15,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Skin_03/V350028603_L03_25_1.fq.gz,Skin_3-f-15
Small_Intestine_4-m-27,P3,VW11,26,Small_Intestine_04,Small_Intestine_4-m-27,B6,Small_Intestine,27,m,Small_Intestine_4-m-27,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Small_Intestine_04/V350028603_L03_26_1.fq.gz,Small_Intestine_4-m-27
Spleen_5-m-12,P3,VW11,27,Spleen_05,Spleen_5-m-12,C6,Spleen,12,m,Spleen_5-m-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Spleen_05/V350028603_L03_27_1.fq.gz,Spleen_5-m-12
Kidney_48-m-21,P3,VW11,28,Kidney_48,Kidney_48-m-21,D6,Kidney,21,m,Kidney_48-m-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Kidney_48/V350028603_L03_28_1.fq.gz,Kidney_48-m-21
Marrow_4-m-9,P3,VW11,29,Marrow_04,Marrow_4-m-9,E6,Marrow,9,m,Marrow_4-m-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Marrow_04/V350028603_L03_29_1.fq.gz,Marrow_4-m-9
Liver_15-m-1,P3,VW11,2,Liver_15,Liver_15-m-1,B5,Liver,1,m,Liver_15-m-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Liver_15/V350028603_L03_2_1.fq.gz,Liver_15-m-1
Bone_16-m-1,P3,VW11,30,Bone_16,Bone_16-m-1,F6,Bone,1,m,Bone_16-m-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Bone_16/V350028603_L03_30_1.fq.gz,Bone_16-m-1
BAT_3-f-15,P3,VW11,31,BAT_03,BAT_3-f-15,G6,BAT,15,f,BAT_3-f-15,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/BAT_03/V350028603_L03_31_1.fq.gz,BAT_3-f-15
Pancreas_12-m-15,P3,VW11,32,Pancreas_12,Pancreas_12-m-15,H6,Pancreas,15,m,Pancreas_12-m-15,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Pancreas_12/V350028603_L03_32_1.fq.gz,Pancreas_12-m-15
Lung_6-f-12,P3,VW11,3,Lung_06,Lung_6-f-12,C5,Lung,12,f,Lung_6-f-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Lung_06/V350028603_L03_3_1.fq.gz,Lung_6-f-12
Heart_26-m-3,P3,VW11,4,Heart_26,Heart_26-m-3,D5,Heart,3,m,Heart_26-m-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Heart_26/V350028603_L03_4_1.fq.gz,Heart_26-m-3
Skin_4-m-9,P3,VW12,13,Skin_04,Skin_4-m-9,E7,Skin,9,m,Skin_4-m-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Skin_04/V350028603_L04_13_1.fq.gz,Skin_4-m-9
BAT_4-m-12,P3,VW12,15,BAT_04,BAT_4-m-12,G7,BAT,12,m,BAT_4-m-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/BAT_04/V350028603_L04_15_1.fq.gz,BAT_4-m-12
Liver_16-m-27,P3,VW12,16,Liver_16,Liver_16-m-27,H7,Liver,27,m,Liver_16-m-27,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Liver_16/V350028603_L04_16_1.fq.gz,Liver_16-m-27
Heart_27-m-12,P3,VW12,1,Heart_27,Heart_27-m-12,A7,Heart,12,m,Heart_27-m-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Heart_27/V350028603_L04_1_1.fq.gz,Heart_27-m-12
Lung_11-m-18,P3,VW12,25,Lung_11,Lung_11-m-18,A8,Lung,18,m,Lung_11-m-18,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Lung_11/V350028603_L04_25_1.fq.gz,Lung_11-m-18
SCAT_3-m-18,P3,VW12,26,SCAT_03,SCAT_3-m-18,B8,SCAT,18,m,SCAT_3-m-18,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/SCAT_03/V350028603_L04_26_1.fq.gz,SCAT_3-m-18
Small_Intestine_3-m-9,P3,VW12,27,Small_Intestine_03,Small_Intestine_3-m-9,C8,Small_Intestine,9,m,Small_Intestine_3-m-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Small_Intestine_03/V350028603_L04_27_1.fq.gz,Small_Intestine_3-m-9
Bone_17-m-18,P3,VW12,28,Bone_17,Bone_17-m-18,D8,Bone,18,m,Bone_17-m-18,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Bone_17/V350028603_L04_28_1.fq.gz,Bone_17-m-18
Limb_Muscle_54-m-6,P3,VW12,29,Limb_Muscle_54,Limb_Muscle_54-m-6,E8,Limb_Muscle,6,m,Limb_Muscle_54-m-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Limb_Muscle_54/V350028603_L04_29_1.fq.gz,Limb_Muscle_54-m-6
GAT_21-m-3,P3,VW12,2,GAT_21,GAT_21-m-3,B7,GAT,3,m,GAT_21-m-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/GAT_21/V350028603_L04_2_1.fq.gz,GAT_21-m-3
Kidney_47-m-3,P3,VW12,30,Kidney_47,Kidney_47-m-3,F8,Kidney,3,m,Kidney_47-m-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Kidney_47/V350028603_L04_30_1.fq.gz,Kidney_47-m-3
Pancreas_11-m-21,P3,VW12,31,Pancreas_11,Pancreas_11-m-21,G8,Pancreas,21,m,Pancreas_11-m-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Pancreas_11/V350028603_L04_31_1.fq.gz,Pancreas_11-m-21
Marrow_3-m-9,P3,VW12,32,Marrow_03,Marrow_3-m-9,H8,Marrow,9,m,Marrow_3-m-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Marrow_03/V350028603_L04_32_1.fq.gz,Marrow_3-m-9
Brain_52-f-18,P3,VW12,3,Brain_52,Brain_52-f-18,C7,Brain,18,f,Brain_52-f-18,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Brain_52/V350028603_L04_3_1.fq.gz,Brain_52-f-18
MAT_6-m-18,P3,VW12,4,MAT_06,MAT_6-m-18,D7,MAT,18,m,MAT_6-m-18,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/MAT_06/V350028603_L04_4_1.fq.gz,MAT_6-m-18
GAT_10-m-1,P7,VW22,13,GAT_10,GAT_10-m-1,E1,GAT,1,m,GAT_10-m-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/GAT_10/V350028604_L01_13_1.fq.gz,GAT_10-m-1
Heart_17-m-15,P7,VW22,14,Heart_17,Heart_17-m-15,F1,Heart,15,m,Heart_17-m-15,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Heart_17/V350028604_L01_14_1.fq.gz,Heart_17-m-15
Kidney_9-m-1,P7,VW22,15,Kidney_09,Kidney_9-m-1,G1,Kidney,1,m,Kidney_9-m-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Kidney_09/V350028604_L01_15_1.fq.gz,Kidney_9-m-1
Liver_1-f-18,P7,VW22,16,Liver_01,Liver_1-f-18,H1,Liver,18,f,Liver_1-f-18,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Liver_01/V350028604_L01_16_1.fq.gz,Liver_1-f-18
Marrow_37-m-27,P7,VW22,25,Marrow_37,Marrow_37-m-27,A2,Marrow,27,m,Marrow_37-m-27,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Marrow_37/V350028604_L01_25_1.fq.gz,Marrow_37-m-27
Pancreas_55-m-6,P7,VW22,26,Pancreas_55,Pancreas_55-m-6,B2,Pancreas,6,m,Pancreas_55-m-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Pancreas_55/V350028604_L01_26_1.fq.gz,Pancreas_55-m-6
SCAT_23-f-15,P7,VW22,27,SCAT_23,SCAT_23-f-15,C2,SCAT,15,f,SCAT_23-f-15,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/SCAT_23/V350028604_L01_27_1.fq.gz,SCAT_23-f-15
Lung_20-m-15,P7,VW22,28,Lung_20,Lung_20-m-15,D2,Lung,15,m,Lung_20-m-15,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Lung_20/V350028604_L01_28_1.fq.gz,Lung_20-m-15
MAT_21-m-1,P7,VW22,29,MAT_21,MAT_21-m-1,E2,MAT,1,m,MAT_21-m-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/MAT_21/V350028604_L01_29_1.fq.gz,MAT_21-m-1
Bone_7-f-1,P7,VW22,2,Bone_07,Bone_7-f-1,B1,Bone,1,f,Bone_7-f-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Bone_07/V350028604_L01_2_1.fq.gz,Bone_7-f-1
Skin_15-f-9,P7,VW22,30,Skin_15,Skin_15-f-9,F2,Skin,9,f,Skin_15-f-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Skin_15/V350028604_L01_30_1.fq.gz,Skin_15-f-9
Spleen_33-f-1,P7,VW22,31,Spleen_33,Spleen_33-f-1,G2,Spleen,1,f,Spleen_33-f-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Spleen_33/V350028604_L01_31_1.fq.gz,Spleen_33-f-1
Small_Intestine_27-f-18,P7,VW22,32,Small_Intestine_27,Small_Intestine_27-f-18,H2,Small_Intestine,18,f,Small_Intestine_27-f-18,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Small_Intestine_27/V350028604_L01_32_1.fq.gz,Small_Intestine_27-f-18
BAT_17-m-18,P7,VW22,3,BAT_17,BAT_17-m-18,C1,BAT,18,m,BAT_17-m-18,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/BAT_17/V350028604_L01_3_1.fq.gz,BAT_17-m-18
Brain_15-m-12,P7,VW22,4,Brain_15,Brain_15-m-12,D1,Brain,12,m,Brain_15-m-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Brain_15/V350028604_L01_4_1.fq.gz,Brain_15-m-12
GAT_11-f-12,P7,VW23,13,GAT_11,GAT_11-f-12,E3,GAT,12,f,GAT_11-f-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/GAT_11/V350028604_L02_13_1.fq.gz,GAT_11-f-12
Heart_15-m-27,P7,VW23,14,Heart_15,Heart_15-m-27,F3,Heart,27,m,Heart_15-m-27,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Heart_15/V350028604_L02_14_1.fq.gz,Heart_15-m-27
Kidney_11-f-3,P7,VW23,15,Kidney_11,Kidney_11-f-3,G3,Kidney,3,f,Kidney_11-f-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Kidney_11/V350028604_L02_15_1.fq.gz,Kidney_11-f-3
Limb_Muscle_8-m-21,P7,VW23,16,Limb_Muscle_08,Limb_Muscle_8-m-21,H3,Limb_Muscle,21,m,Limb_Muscle_8-m-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Limb_Muscle_08/V350028604_L02_16_1.fq.gz,Limb_Muscle_8-m-21
BAT_18-m-9,P7,VW23,1,BAT_18,BAT_18-m-9,A3,BAT,9,m,BAT_18-m-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/BAT_18/V350028604_L02_1_1.fq.gz,BAT_18-m-9
Pancreas_54-m-3,P7,VW23,25,Pancreas_54,Pancreas_54-m-3,A4,Pancreas,3,m,Pancreas_54-m-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Pancreas_54/V350028604_L02_25_1.fq.gz,Pancreas_54-m-3
Skin_16-m-24,P7,VW23,26,Skin_16,Skin_16-m-24,B4,Skin,24,m,Skin_16-m-24,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Skin_16/V350028604_L02_26_1.fq.gz,Skin_16-m-24
Lung_19-m-1,P7,VW23,27,Lung_19,Lung_19-m-1,C4,Lung,1,m,Lung_19-m-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Lung_19/V350028604_L02_27_1.fq.gz,Lung_19-m-1
Marrow_38-m-18,P7,VW23,28,Marrow_38,Marrow_38-m-18,D4,Marrow,18,m,Marrow_38-m-18,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Marrow_38/V350028604_L02_28_1.fq.gz,Marrow_38-m-18
SCAT_21-m-27,P7,VW23,29,SCAT_21,SCAT_21-m-27,E4,SCAT,27,m,SCAT_21-m-27,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/SCAT_21/V350028604_L02_29_1.fq.gz,SCAT_21-m-27
Limb_Muscle_30-m-12,P7,VW23,2,Limb_Muscle_30,Limb_Muscle_30-m-12,B3,Limb_Muscle,12,m,Limb_Muscle_30-m-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Limb_Muscle_30/V350028604_L02_2_1.fq.gz,Limb_Muscle_30-m-12
MAT_20-m-15,P7,VW23,30,MAT_20,MAT_20-m-15,F4,MAT,15,m,MAT_20-m-15,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/MAT_20/V350028604_L02_30_1.fq.gz,MAT_20-m-15
Small_Intestine_28-m-27,P7,VW23,31,Small_Intestine_28,Small_Intestine_28-m-27,G4,Small_Intestine,27,m,Small_Intestine_28-m-27,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Small_Intestine_28/V350028604_L02_31_1.fq.gz,Small_Intestine_28-m-27
Spleen_27-f-18,P7,VW23,32,Spleen_27,Spleen_27-f-18,H4,Spleen,18,f,Spleen_27-f-18,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Spleen_27/V350028604_L02_32_1.fq.gz,Spleen_27-f-18
Brain_13-m-9,P7,VW23,4,Brain_13,Brain_13-m-9,D3,Brain,9,m,Brain_13-m-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Brain_13/V350028604_L02_4_1.fq.gz,Brain_13-m-9
Heart_14-m-18,P7,VW24,13,Heart_14,Heart_14-m-18,E5,Heart,18,m,Heart_14-m-18,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Heart_14/V350028604_L03_13_1.fq.gz,Heart_14-m-18
Kidney_7-m-15,P7,VW24,14,Kidney_07,Kidney_7-m-15,F5,Kidney,15,m,Kidney_7-m-15,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Kidney_07/V350028604_L03_14_1.fq.gz,Kidney_7-m-15
Limb_Muscle_9-m-3,P7,VW24,15,Limb_Muscle_09,Limb_Muscle_9-m-3,G5,Limb_Muscle,3,m,Limb_Muscle_9-m-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Limb_Muscle_09/V350028604_L03_15_1.fq.gz,Limb_Muscle_9-m-3
Liver_2-f-9,P7,VW24,16,Liver_02,Liver_2-f-9,H5,Liver,9,f,Liver_2-f-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Liver_02/V350028604_L03_16_1.fq.gz,Liver_2-f-9
BAT_22-m-21,P7,VW24,1,BAT_22,BAT_22-m-21,A5,BAT,21,m,BAT_22-m-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/BAT_22/V350028604_L03_1_1.fq.gz,BAT_22-m-21
